customer_id,region,plan_type,contract_type,payment_method,device_type,support_channel,issue_type,tenure_months,monthly_charges_usd,total_charges_usd,avg_monthly_data_gb,num_support_contacts,first_call_resolution,nps_score,csat_score,csat_verbatim_text,sentiment_label,sentiment_score,churn_risk_score,churned,revenue_per_tenure_month,support_intensity_index,loyalty_tier,weighted_sentiment_index,interaction_date
CUST00120,Midwest,Basic,Month-to-Month,Mail,Business Line,Phone,Contract Issue,29,213.65,6203.51,117.44,14,False,36,4,Problem resolved quickly,Positive,0.7843,70.8,1,213.91,0.4667,Silver,0.738,2022-11-14
CUST00121,Midwest,Standard,2-Year,Auto-Pay,Smartphone,In-Store,Plan Change,3,82.94,214.85,71.68,14,True,-38,1,Agent was unhelpful,Negative,0.1619,100,1,71.62,3.5,Bronze,0.3585,2022-04-26
CUST00122,Southeast,Premium,Month-to-Month,In-Store,Business Line,App,No Issue,42,82.11,3535.7,118.3,7,False,-24,3,Waited longer than expected,Neutral,0.5639,98.8,1,84.18,0.1628,Gold,0.533,2022-12-25
CUST00123,West,Enterprise,Month-to-Month,In-Store,Home Internet,App,Speed Issue,54,119.81,5887.32,22.88,15,True,-43,3,Average experience,Neutral,0.5417,100,1,109.02,0.2727,Gold,0.5497,2022-04-29
CUST00124,Southwest,Enterprise,1-Year,Manual-Online,Home Internet,Phone,Speed Issue,27,102.65,2399.65,54.52,11,True,37,2,Worst customer service experience,Negative,0.2021,100,1,88.88,0.3929,Silver,0.5897,2022-03-22
CUST00125,Northeast,Standard,2-Year,Manual-Online,Home Internet,Phone,No Issue,43,96.69,4289.88,26.21,6,True,91,4,Problem resolved quickly,Positive,0.8783,43.8,0,99.76,0.1364,Gold,0.8842,2023-02-23
CUST00126,West,Standard,2-Year,In-Store,Hotspot,In-Store,Device Problem,69,172.71,10864.53,43.8,15,False,-75,4,Highly satisfied with resolution,Positive,0.9657,95.0,1,157.46,0.2143,Platinum,0.5438,2024-01-30
CUST00127,Midwest,Enterprise,Month-to-Month,Manual-Online,Tablet,Chat,Speed Issue,71,235.64,16158.74,50.69,4,True,-16,2,Agent was unhelpful,Negative,0.1498,100,1,227.59,0.0556,Platinum,0.497,2023-11-23
CUST00128,Midwest,Enterprise,2-Year,Mail,Home Internet,Phone,Contract Issue,46,67.23,3074.22,59.11,1,True,-81,1,Worst customer service experience,Negative,0.0412,100,1,66.83,0.0213,Gold,0.2833,2023-04-19
CUST00129,Northeast,Standard,Month-to-Month,Manual-Online,Business Line,In-Store,Speed Issue,8,165.91,1305.18,74.37,15,False,-96,1,Worst customer service experience,Negative,0.0036,100,1,163.15,1.6667,Bronze,0.207,2024-12-20
CUST00130,Midwest,Premium,Month-to-Month,Mail,Tablet,Chat,Billing Dispute,68,62.75,3790.74,63.65,11,True,1,1,Worst customer service experience,Negative,0.1377,100,1,55.75,0.1594,Platinum,0.4267,2023-05-14
CUST00131,Southeast,Premium,2-Year,Auto-Pay,Smartphone,Chat,Device Problem,49,112.97,5232.19,76.77,5,True,27,4,Highly satisfied with resolution,Positive,0.8263,54.6,0,106.78,0.1,Gold,0.7722,2022-07-15
CUST00132,Southwest,Basic,Month-to-Month,Manual-Online,Business Line,In-Store,Speed Issue,6,233.31,1381.5,34.36,1,True,-20,1,Will consider switching providers,Negative,0.0433,100,1,230.25,0.1429,Bronze,0.39,2024-03-26
CUST00133,Northeast,Premium,Month-to-Month,Manual-Online,Business Line,In-Store,Contract Issue,70,102.97,7215.99,17.65,2,True,-87,1,Issue still not resolved,Negative,0.1022,100,1,103.09,0.0282,Platinum,0.2727,2024-03-23
CUST00134,Midwest,Basic,2-Year,In-Store,Home Internet,In-Store,Network Outage,46,151.66,6453.73,23.1,12,True,97,5,Outstanding customer care,Positive,0.9192,24.6,0,140.3,0.2553,Gold,0.9948,2022-05-31
CUST00135,Northeast,Premium,Month-to-Month,Mail,Tablet,In-Store,Speed Issue,47,53.43,2137.14,37.68,11,True,-74,2,Worst customer service experience,Negative,0.1347,100,1,45.47,0.2292,Gold,0.3955,2024-11-15
CUST00136,West,Basic,Month-to-Month,Auto-Pay,Hotspot,App,Billing Dispute,77,161.56,11381.29,46.84,9,False,-1,1,No accountability at all,Negative,0.2716,100,1,147.81,0.1154,Platinum,0.3732,2023-05-13
CUST00137,Southwest,Standard,2-Year,Mail,Tablet,Phone,Speed Issue,39,89.04,3053.03,20.9,8,False,-24,4,Highly satisfied with resolution,Positive,0.7007,70.8,1,78.28,0.2,Gold,0.633,2023-05-21
CUST00138,West,Standard,1-Year,Auto-Pay,Tablet,Email,Billing Dispute,51,103.08,5120.6,96.69,10,False,-15,4,Very professional support team,Positive,0.6544,73.0,1,100.4,0.1923,Gold,0.6488,2023-10-19
CUST00139,Southwest,Standard,1-Year,In-Store,Tablet,In-Store,Speed Issue,38,191.66,7112.51,116.16,7,True,-4,3,Got what I needed but took a while,Neutral,0.4095,94.8,1,187.17,0.1795,Gold,0.618,2023-02-14
CUST00140,Southwest,Standard,2-Year,Auto-Pay,Home Internet,Phone,Device Problem,38,212.87,6987.59,101.89,13,False,-65,3,Average experience,Neutral,0.5146,100,1,183.88,0.3333,Gold,0.4612,2024-02-12
CUST00141,Northeast,Enterprise,2-Year,Mail,Business Line,In-Store,Plan Change,65,233.16,15518.02,50.78,1,True,79,5,Very professional support team,Positive,0.8553,6.2,0,238.74,0.0152,Platinum,0.9632,2022-06-24
CUST00142,Northeast,Standard,2-Year,In-Store,Tablet,App,Billing Dispute,73,246.38,17724.85,48.55,10,False,-73,1,Agent was unhelpful,Negative,0.1532,100,1,242.81,0.1351,Platinum,0.2473,2024-11-28
CUST00143,Southwest,Standard,1-Year,In-Store,Home Internet,In-Store,No Issue,76,181.89,12166.86,119.73,15,True,-25,4,Excellent support experience,Positive,0.6464,85.0,1,160.09,0.1948,Platinum,0.6813,2022-10-18
CUST00144,Midwest,Premium,1-Year,Mail,Tablet,App,Device Problem,45,134.75,5685.57,83.91,10,True,-24,1,Issue still not resolved,Negative,0.0068,100,1,126.35,0.2174,Gold,0.383,2023-12-04
CUST00145,Northeast,Standard,2-Year,Manual-Online,Business Line,Phone,Plan Change,21,102.81,2019.27,55.98,12,True,-53,4,Very professional support team,Positive,0.9532,84.6,1,96.16,0.5455,Silver,0.6322,2024-07-09
CUST00146,Southwest,Enterprise,1-Year,Auto-Pay,Tablet,Phone,Speed Issue,9,157.01,1427.08,64.89,11,True,-50,4,Seamless experience overall,Positive,0.8111,82.0,1,158.56,1.1,Bronze,0.6375,2023-10-04
CUST00147,Southwest,Enterprise,2-Year,Mail,Business Line,Chat,Speed Issue,46,216.0,9672.42,97.83,9,True,72,2,Agent was unhelpful,Negative,0.0916,100,1,210.27,0.1915,Gold,0.651,2023-01-10
CUST00148,Midwest,Standard,2-Year,Mail,Home Internet,App,Network Outage,74,114.41,7510.92,76.62,5,True,25,3,Nothing exceptional,Neutral,0.5526,85.0,1,101.5,0.0667,Platinum,0.6687,2022-04-20
CUST00149,Midwest,Basic,1-Year,Manual-Online,Tablet,In-Store,Plan Change,65,173.67,10518.97,59.52,14,False,-58,1,Agent was unhelpful,Negative,0.0876,100,1,161.83,0.2121,Platinum,0.2735,2023-07-17
CUST00150,Southeast,Premium,Month-to-Month,Mail,Business Line,In-Store,Plan Change,66,54.9,3162.65,93.24,11,True,94,4,Great network coverage,Positive,0.6874,53.2,0,47.92,0.1642,Platinum,0.8895,2024-05-20
CUST00151,Northeast,Standard,1-Year,Auto-Pay,Home Internet,Email,Speed Issue,12,126.59,1593.2,93.3,7,True,88,5,Highly satisfied with resolution,Positive,0.9444,16.4,0,132.77,0.5385,Silver,0.979,2024-05-26
CUST00152,Southeast,Standard,Month-to-Month,Manual-Online,Smartphone,App,Speed Issue,69,91.83,6068.59,39.51,9,True,46,3,Acceptable service,Neutral,0.5956,88.8,1,87.95,0.1286,Platinum,0.7055,2022-07-15
CUST00153,Southeast,Enterprise,Month-to-Month,In-Store,Tablet,Phone,Network Outage,19,186.5,3599.12,91.62,12,False,-64,5,Outstanding customer care,Positive,0.8511,56.8,0,189.43,0.6,Silver,0.663,2024-02-08
CUST00154,West,Basic,2-Year,Auto-Pay,Home Internet,App,Contract Issue,36,182.82,6749.11,55.11,15,True,48,1,Issue still not resolved,Negative,0.2193,100,1,187.48,0.4054,Gold,0.509,2024-07-27
CUST00155,Midwest,Basic,2-Year,Mail,Tablet,In-Store,No Issue,28,138.83,3555.16,34.75,4,False,-13,1,Problem kept recurring,Negative,0.0049,100,1,126.97,0.1379,Silver,0.3523,2022-11-20
CUST00156,West,Enterprise,Month-to-Month,Mail,Tablet,Phone,Contract Issue,39,64.97,2626.43,33.61,11,True,-79,3,Average experience,Neutral,0.3155,100,1,67.34,0.275,Gold,0.4868,2023-09-18
CUST00157,Southeast,Enterprise,2-Year,Auto-Pay,Smartphone,Chat,Network Outage,62,47.14,2831.31,62.81,14,True,-98,3,Got what I needed but took a while,Neutral,0.5082,100,1,45.67,0.2222,Platinum,0.4535,2024-09-05
CUST00158,Northeast,Standard,1-Year,Auto-Pay,Smartphone,Chat,Speed Issue,48,223.81,9426.08,93.04,4,True,-83,5,Very professional support team,Positive,0.6034,44.6,0,196.38,0.0816,Gold,0.6798,2022-12-03
CUST00159,West,Premium,2-Year,Manual-Online,Tablet,In-Store,Plan Change,57,219.18,10835.87,12.96,3,False,-11,4,Highly satisfied with resolution,Positive,0.9164,58.2,0,190.1,0.0517,Gold,0.6558,2023-05-23
CUST00160,Midwest,Basic,Month-to-Month,In-Store,Smartphone,Email,Network Outage,67,163.51,9725.23,47.62,1,True,26,4,Excellent support experience,Positive,0.6964,46.8,0,145.15,0.0147,Platinum,0.7705,2022-05-26
CUST00161,Southwest,Basic,1-Year,In-Store,Tablet,In-Store,No Issue,73,122.58,8583.89,21.56,15,True,-96,5,Outstanding customer care,Positive,0.6863,69.2,0,117.59,0.2027,Platinum,0.657,2022-05-04
CUST00162,West,Premium,2-Year,Mail,Home Internet,In-Store,Billing Dispute,82,148.03,11813.26,34.02,9,True,30,2,Poor network reliability,Negative,0.1609,100,1,144.06,0.1084,Platinum,0.5775,2024-03-11
CUST00163,Southwest,Basic,1-Year,Mail,Tablet,Chat,Network Outage,12,233.41,2445.76,73.86,1,True,70,2,Poor network reliability,Negative,0.2104,98.0,1,203.81,0.0769,Silver,0.6475,2022-12-02
CUST00164,West,Premium,2-Year,In-Store,Tablet,Email,Network Outage,35,191.24,5847.43,108.09,10,False,-31,5,Excellent support experience,Positive,0.7052,46.2,0,167.07,0.2778,Silver,0.7208,2022-06-07
CUST00165,West,Enterprise,2-Year,In-Store,Smartphone,In-Store,No Issue,73,66.7,4291.93,93.03,3,True,89,5,Very happy with service,Positive,0.6176,8.2,0,58.79,0.0405,Platinum,0.9808,2022-01-26
CUST00166,Southeast,Basic,1-Year,In-Store,Home Internet,Phone,Network Outage,5,151.62,782.96,89.14,13,True,-18,2,Terrible wait times,Negative,0.0814,100,1,156.59,2.1667,Bronze,0.4935,2022-06-09
CUST00167,Southwest,Premium,Month-to-Month,Auto-Pay,Tablet,Phone,No Issue,67,245.9,17147.75,9.2,14,True,98,3,Acceptable service,Neutral,0.437,88.4,1,255.94,0.2059,Platinum,0.7965,2024-01-26
CUST00168,Southeast,Premium,2-Year,In-Store,Business Line,Phone,Device Problem,48,160.16,7293.09,92.94,6,True,-62,1,Very disappointed with service,Negative,0.0699,100,1,151.94,0.1224,Gold,0.3165,2023-12-11
CUST00169,Northeast,Premium,Month-to-Month,Mail,Hotspot,Chat,Network Outage,68,246.28,15641.12,115.38,4,True,-77,1,No accountability at all,Negative,0.1239,100,1,230.02,0.058,Platinum,0.2903,2024-02-02
CUST00170,West,Basic,2-Year,Auto-Pay,Business Line,Phone,Contract Issue,51,46.45,2282.64,52.76,4,True,-26,3,Got what I needed but took a while,Neutral,0.5102,93.2,1,44.76,0.0769,Gold,0.5795,2023-10-31
CUST00171,Midwest,Enterprise,1-Year,Manual-Online,Smartphone,Phone,Network Outage,75,53.96,3525.47,54.5,10,False,-70,5,Highly satisfied with resolution,Positive,0.9859,54.0,0,47.01,0.1316,Platinum,0.6525,2023-03-02
CUST00172,West,Premium,1-Year,In-Store,Smartphone,Chat,Network Outage,39,211.8,8172.44,5.8,10,True,-77,2,Worst customer service experience,Negative,0.154,100,1,209.55,0.25,Gold,0.3902,2023-09-05
CUST00173,Midwest,Standard,Month-to-Month,Mail,Home Internet,App,Contract Issue,71,84.96,5684.76,96.66,4,True,-97,1,Agent was unhelpful,Negative,0.0392,100,1,80.07,0.0556,Platinum,0.2552,2024-03-31
CUST00174,Midwest,Basic,2-Year,In-Store,Smartphone,Chat,Billing Dispute,26,228.54,5577.71,16.33,10,True,-90,4,Very professional support team,Positive,0.7733,88.0,1,214.53,0.3704,Silver,0.5675,2024-03-19
CUST00175,West,Basic,1-Year,Mail,Tablet,Email,Network Outage,24,90.49,2039.72,18.69,7,True,27,4,Great network coverage,Positive,0.7916,58.6,0,84.99,0.28,Silver,0.7722,2022-06-29
CUST00176,Midwest,Enterprise,Month-to-Month,Mail,Tablet,App,Network Outage,81,248.69,19312.58,3.32,12,True,22,5,Seamless experience overall,Positive,0.7376,39.6,0,238.43,0.1463,Platinum,0.8635,2024-10-25
CUST00177,Midwest,Enterprise,1-Year,Manual-Online,Smartphone,Email,Plan Change,29,36.44,1069.59,34.43,15,True,96,5,Problem resolved quickly,Positive,0.9896,30.8,0,36.88,0.5,Silver,0.993,2022-07-25
CUST00178,Southeast,Standard,1-Year,Auto-Pay,Tablet,App,No Issue,50,108.05,5498.9,101.58,5,True,51,3,Nothing exceptional,Neutral,0.5742,79.8,1,109.98,0.098,Gold,0.7143,2022-02-27
CUST00179,Midwest,Standard,2-Year,Manual-Online,Home Internet,App,Speed Issue,23,137.89,2753.0,28.68,7,True,34,4,Very happy with service,Positive,0.7327,57.2,0,119.7,0.2917,Silver,0.7845,2023-02-17
CUST00180,Southeast,Premium,2-Year,Manual-Online,Hotspot,Chat,Billing Dispute,19,159.04,3122.82,93.15,11,True,-5,4,Highly satisfied with resolution,Positive,0.7207,73.0,1,164.36,0.55,Silver,0.7163,2022-10-07
CUST00181,Southeast,Enterprise,2-Year,Mail,Hotspot,Phone,Contract Issue,72,182.57,13615.23,94.65,7,True,-4,3,Decent support,Neutral,0.3382,94.8,1,189.1,0.0959,Platinum,0.618,2022-01-04
CUST00182,Southwest,Enterprise,2-Year,Auto-Pay,Tablet,App,Speed Issue,79,78.59,5979.57,112.47,4,True,90,1,Terrible wait times,Negative,0.0504,100,1,75.69,0.05,Platinum,0.5825,2022-07-01
CUST00183,Midwest,Enterprise,Month-to-Month,In-Store,Tablet,Phone,Contract Issue,9,107.1,971.04,86.73,1,False,12,4,Agent was very helpful,Positive,0.9538,49.6,0,107.89,0.1,Bronze,0.696,2024-10-06
CUST00184,West,Premium,2-Year,Mail,Smartphone,In-Store,No Issue,74,173.2,12655.72,20.36,2,True,-25,1,Issue still not resolved,Negative,0.0223,100,1,171.02,0.0267,Platinum,0.3812,2022-12-15
CUST00185,West,Standard,2-Year,Auto-Pay,Business Line,Chat,Speed Issue,77,246.75,19544.0,84.84,13,True,55,4,Agent was very helpful,Positive,0.6214,65.0,0,253.82,0.1667,Platinum,0.8213,2023-11-10
CUST00186,Southeast,Standard,1-Year,In-Store,Hotspot,Email,Network Outage,13,40.91,512.87,100.94,4,True,-8,1,Billing overcharge not fixed,Negative,0.2472,100,1,39.45,0.2857,Silver,0.411,2024-09-10
CUST00187,Southeast,Basic,Month-to-Month,Manual-Online,Tablet,Email,Billing Dispute,61,215.62,11991.04,48.3,15,True,-77,5,Highly satisfied with resolution,Positive,0.9542,65.4,1,196.57,0.2419,Platinum,0.6903,2024-01-27
CUST00188,Southeast,Enterprise,Month-to-Month,In-Store,Home Internet,In-Store,Speed Issue,29,214.15,5979.63,18.98,3,True,71,3,Got what I needed but took a while,Neutral,0.5912,71.8,1,206.19,0.1,Silver,0.7492,2023-04-11
CUST00189,Southwest,Basic,1-Year,Mail,Business Line,In-Store,Plan Change,31,134.77,3617.16,108.43,1,True,-70,4,Agent was very helpful,Positive,0.9889,66.0,0,116.68,0.0312,Silver,0.6025,2023-01-30
CUST00190,Southeast,Basic,1-Year,Auto-Pay,Home Internet,Phone,No Issue,81,62.52,4907.18,39.05,2,True,-1,5,Agent went above and beyond,Positive,0.8208,24.2,0,60.58,0.0244,Platinum,0.8233,2023-07-20
CUST00191,Southwest,Enterprise,Month-to-Month,Mail,Smartphone,In-Store,Network Outage,19,154.64,2839.84,115.81,3,True,44,1,No accountability at all,Negative,0.264,100,1,149.47,0.15,Silver,0.502,2024-04-21
CUST00192,Midwest,Enterprise,2-Year,Mail,Business Line,App,Device Problem,5,67.87,315.8,74.57,12,True,1,3,Service was okay,Neutral,0.5237,100,1,63.16,2.0,Bronze,0.6268,2023-07-05
CUST00193,Midwest,Basic,1-Year,In-Store,Hotspot,Email,No Issue,63,218.8,13604.79,116.73,7,True,-24,4,Highly satisfied with resolution,Positive,0.7078,68.8,1,215.95,0.1094,Platinum,0.683,2024-05-03
CUST00194,Southwest,Basic,Month-to-Month,Mail,Tablet,In-Store,Contract Issue,63,197.08,12707.04,98.7,5,True,-21,5,Agent went above and beyond,Positive,0.6543,34.2,0,201.7,0.0781,Platinum,0.7883,2024-12-09
CUST00195,Southwest,Basic,Month-to-Month,Manual-Online,Tablet,Chat,Network Outage,5,130.41,673.96,84.85,8,True,18,5,Agent went above and beyond,Positive,0.8542,32.4,0,134.79,1.3333,Bronze,0.8565,2022-09-11
CUST00196,Northeast,Standard,1-Year,Mail,Business Line,In-Store,Network Outage,61,159.1,8928.23,20.46,8,True,-28,1,Poor network reliability,Negative,0.2561,100,1,146.36,0.129,Platinum,0.376,2023-03-15
CUST00197,Southeast,Standard,2-Year,Manual-Online,Hotspot,In-Store,Plan Change,3,220.21,689.32,82.18,15,True,65,2,Very disappointed with service,Negative,0.0671,100,1,229.77,3.75,Bronze,0.6387,2023-09-18
CUST00198,Midwest,Enterprise,1-Year,In-Store,Home Internet,Email,Network Outage,60,96.46,5522.11,75.21,3,True,30,3,Waited longer than expected,Neutral,0.4827,80.0,1,92.04,0.0492,Platinum,0.6775,2023-09-04
CUST00199,Northeast,Enterprise,Month-to-Month,In-Store,Hotspot,Email,No Issue,36,87.44,3123.35,107.19,9,True,-62,5,Problem resolved quickly,Positive,0.9599,50.4,0,86.76,0.2432,Gold,0.7165,2024-04-07
CUST00200,Midwest,Standard,2-Year,Auto-Pay,Home Internet,Email,Speed Issue,54,119.0,6408.95,70.38,6,True,85,2,Problem kept recurring,Negative,0.272,100,1,118.68,0.1091,Gold,0.6737,2024-01-05
CUST00201,Southwest,Premium,Month-to-Month,Manual-Online,Hotspot,Chat,Device Problem,17,192.99,3264.55,67.52,5,True,67,1,Agent was unhelpful,Negative,0.2233,100,1,192.03,0.2778,Silver,0.5422,2023-09-21
CUST00202,West,Premium,1-Year,In-Store,Business Line,Email,Device Problem,16,133.51,2185.89,70.45,2,False,-51,5,Excellent support experience,Positive,0.947,34.2,0,136.62,0.1176,Silver,0.6858,2024-02-21
CUST00203,Southwest,Premium,1-Year,Auto-Pay,Tablet,Phone,Network Outage,44,120.01,5089.71,108.89,14,True,-20,2,Problem kept recurring,Negative,0.0998,100,1,115.68,0.3111,Gold,0.49,2022-12-29
CUST00204,Midwest,Basic,Month-to-Month,Mail,Hotspot,Phone,No Issue,22,156.77,3040.89,94.44,2,True,57,4,Agent went above and beyond,Positive,0.7614,42.6,0,138.22,0.087,Silver,0.8248,2024-09-04
CUST00205,West,Basic,Month-to-Month,Manual-Online,Hotspot,Chat,Speed Issue,68,71.92,4818.91,75.58,7,True,77,3,Issue eventually resolved,Neutral,0.4151,78.6,1,70.87,0.1014,Platinum,0.7597,2023-09-19
CUST00206,Southeast,Basic,Month-to-Month,In-Store,Hotspot,In-Store,Contract Issue,67,161.19,9909.48,106.67,4,True,25,3,Average experience,Neutral,0.5844,83.0,1,147.9,0.0588,Platinum,0.6687,2024-04-06
CUST00207,Northeast,Standard,Month-to-Month,Manual-Online,Tablet,Chat,Plan Change,65,67.17,4031.25,78.41,1,False,63,3,Waited longer than expected,Neutral,0.3146,69.4,1,62.02,0.0152,Platinum,0.6852,2022-04-09
CUST00208,Northeast,Basic,Month-to-Month,Auto-Pay,Home Internet,In-Store,Device Problem,16,150.39,2273.61,19.22,0,True,7,1,Billing overcharge not fixed,Negative,0.1868,100,1,142.1,0.0,Silver,0.4373,2022-10-08
CUST00209,West,Basic,2-Year,Auto-Pay,Hotspot,Chat,No Issue,14,139.49,1897.79,93.58,6,True,80,4,Outstanding customer care,Positive,0.6641,46.0,0,135.56,0.4,Silver,0.865,2024-10-13
CUST00210,Southeast,Enterprise,1-Year,Manual-Online,Smartphone,Chat,Contract Issue,12,229.5,2800.95,80.61,4,True,99,5,Excellent support experience,Positive,0.8894,8.2,0,233.41,0.3077,Silver,0.9983,2022-07-27
CUST00211,Midwest,Standard,1-Year,In-Store,Hotspot,In-Store,Billing Dispute,13,208.89,2782.99,102.42,11,True,9,1,Very disappointed with service,Negative,0.0029,100,1,214.08,0.7857,Silver,0.4407,2022-10-11
CUST00212,Southeast,Premium,1-Year,Mail,Business Line,Email,Contract Issue,12,111.97,1234.19,14.55,12,False,-31,4,Seamless experience overall,Positive,0.92,80.2,1,102.85,0.9231,Silver,0.6208,2022-12-08
CUST00213,Northeast,Standard,2-Year,Auto-Pay,Tablet,Chat,Device Problem,76,136.18,9974.9,53.14,12,True,56,1,Poor network reliability,Negative,0.1449,100,1,131.25,0.1558,Platinum,0.523,2024-09-26
CUST00214,Northeast,Enterprise,1-Year,Auto-Pay,Smartphone,Email,Contract Issue,41,32.71,1372.85,63.45,7,True,32,5,Very professional support team,Positive,0.6381,27.6,0,33.48,0.1667,Gold,0.881,2023-05-25
CUST00215,West,Premium,2-Year,Mail,Tablet,App,Plan Change,7,32.55,236.25,61.16,15,False,-58,1,Terrible wait times,Negative,0.0723,100,1,33.75,1.875,Bronze,0.2735,2023-07-24
CUST00216,Northeast,Standard,2-Year,Mail,Home Internet,Phone,Billing Dispute,59,127.71,7268.21,11.47,15,False,-20,1,Very disappointed with service,Negative,0.0308,100,1,123.19,0.25,Gold,0.34,2024-04-24
CUST00217,Northeast,Basic,Month-to-Month,In-Store,Business Line,App,Network Outage,84,177.71,15525.81,44.24,1,True,16,3,Waited longer than expected,Neutral,0.48,78.8,1,184.83,0.0118,Platinum,0.653,2024-01-15
CUST00218,West,Basic,Month-to-Month,Manual-Online,Smartphone,Email,Speed Issue,82,242.17,18038.89,63.12,3,True,-58,4,Agent went above and beyond,Positive,0.6428,67.6,0,219.99,0.0361,Platinum,0.6235,2023-02-06
CUST00219,Southeast,Basic,1-Year,Manual-Online,Home Internet,Phone,Contract Issue,44,53.7,2204.24,111.27,3,False,17,5,Great network coverage,Positive,0.6539,22.6,0,50.1,0.0667,Gold,0.8048,2024-10-18
CUST00220,Northeast,Basic,2-Year,Mail,Business Line,In-Store,Plan Change,23,182.19,3707.35,98.01,3,False,68,5,Very professional support team,Positive,0.9531,12.4,0,161.19,0.125,Silver,0.894,2024-10-29
CUST00221,West,Enterprise,2-Year,Manual-Online,Hotspot,In-Store,Speed Issue,38,129.62,4318.11,50.12,9,True,82,5,Problem resolved quickly,Positive,0.6804,21.6,0,113.63,0.2308,Gold,0.9685,2023-08-19
CUST00222,Midwest,Standard,2-Year,Manual-Online,Business Line,App,Contract Issue,82,100.91,7224.41,42.92,15,False,72,5,Outstanding customer care,Positive,0.951,35.6,0,88.1,0.1807,Platinum,0.901,2024-05-15
